ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_OQJBGY4,9/16/2009,9/16/2010,Male,37,9/16/2009,2,Saloon,Gold,Toyota,,,Car Classic,0
ID_SHGXBI8,9/16/2009,9/16/2010,Female,37,9/16/2009,3,Saloon,Black,Toyota,,,Car Classic,1
ID_E1018B3,9/16/2009,9/16/2010,Male,25,9/16/2009,3,Saloon,Silver,Toyota,,,Car Classic,0
ID_9QZOI6O,9/16/2009,9/16/2010,Female,37,9/16/2009,2,SUV,Black,Toyota,,,Car Classic,0
ID_3T1NMVF,9/17/2009,9/17/2010,Male,50,9/17/2009,5,Saloon,Red,Honda,Nasarawa,Kano,CarSafe,0
ID_88M8B0N,9/17/2009,9/17/2010,Male,62,9/17/2009,2,,,Toyota,Tarauni,Kano,Car Classic,1
ID_SAGKF6F,9/17/2009,9/17/2010,Female,32,9/17/2009,4,Saloon,Grey,Toyota,Obio-Akpor,Rivers,Car Classic,0
ID_UGESELA,9/17/2009,9/17/2010,Male,46,9/17/2009,4,,,,Abuja Municipal,Abuja,Car Classic,0
ID_VD489UY,9/17/2009,9/17/2010,Male,47,9/17/2009,5,SUV,Gold,Honda,Kano Municipal,Kano,Car Classic,0
ID_1B9ARN8,9/18/2009,9/18/2010,Male,69,9/18/2009,3,,,,,,CarSafe,0
ID_6EM7BN7,9/18/2009,9/18/2010,Female,38,9/18/2009,1,Saloon,Black,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_G10543Q,9/18/2009,9/18/2010,Male,77,9/18/2009,3,Saloon,Gold,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_KDTK7XX,9/18/2009,9/18/2010,Male,65,9/18/2009,5,Saloon,Red,Hyundai,Ibadan-South-West,Oyo,CarSafe,0
ID_WOVCY4T,9/18/2009,9/18/2010,Male,42,9/18/2009,5,,,,,,CarSafe,1
ID_RJQFKUC,9/18/2009,9/18/2010,Female,45,9/18/2009,4,Saloon,Unknown,Toyota,Kaduna-North,Kaduna,Car Classic,1
ID_HED0123,9/18/2009,9/18/2010,,120,9/18/2009,1,,,Ford,,,Muuve,1
ID_8KA4D0E,9/18/2009,9/18/2010,Male,43,9/18/2009,2,Saloon,Black,Toyota,Ikeja,Lagos,Car Classic,1
ID_71P2NQ4,9/18/2009,9/18/2010,Female,51,9/18/2009,4,SUV,Grey,Mercedes,,,Car Classic,0
ID_0R1RIW0,9/19/2009,9/19/2010,Male,52,9/19/2009,3,Saloon,Blue,Toyota,,,Car Classic,0
ID_EIVB0VK,9/19/2009,9/19/2010,Male,41,9/19/2009,2,Saloon,Black,Toyota,Gwagwalada,Abuja,Car Classic,0
ID_OMNQFYV,9/19/2009,9/19/2010,Male,32,9/19/2009,1,,,,Ado-Odo/Ota,Ogun,CarSafe,0
ID_WQI33HT,9/19/2009,9/19/2010,Female,30,9/19/2009,1,Saloon,Blue,Toyota,Enugu-North,Enugu,CarSafe,0
ID_PKB3E3X,9/19/2009,9/19/2010,Male,43,9/19/2009,1,,,Toyota,Kuje,Abuja,Car Classic,0
ID_N3YM3ST,9/19/2009,9/19/2010,Female,31,9/19/2009,3,Saloon,White,Mercedes,,,Car Classic,0
ID_456QYQ6,9/20/2009,9/20/2010,Female,37,9/20/2009,2,,,,Tarauni,Kano,Car Classic,0
ID_7XCXE63,9/20/2009,9/20/2010,Female,37,9/20/2009,2,Saloon,Silver,Ford,,,CarSafe,0
ID_FXXHE7E,9/20/2009,9/20/2010,Female,33,9/20/2009,3,Saloon,Grey,Toyota,,,Car Classic,0
ID_TDXE3CH,9/20/2009,9/20/2010,Male,48,9/20/2009,1,,,,,,Car Classic,0
ID_ZTKH4VD,9/20/2009,9/20/2010,Female,36,9/20/2009,2,Saloon,Black,Honda,,,Car Classic,1
ID_U9QTMJM,9/20/2009,9/20/2010,Male,39,9/20/2009,3,Saloon,Black,Toyota,Gboko,Benue,Car Classic,1
ID_R3GXBW6,9/20/2009,9/20/2010,Entity,20,9/20/2009,5,Truck,White,Mercedes,,,CVTP,1
ID_W161E6G,9/20/2009,9/20/2010,Male,54,9/20/2009,2,,,Lexus,Enugu-East,Enugu,Customized Motor,1
ID_8QCL9XQ,9/20/2009,9/20/2010,Male,40,9/20/2009,4,Saloon,White,Mercedes,,,Car Classic,0
ID_DG62M85,9/20/2009,9/20/2010,Male,29,9/20/2009,1,Saloon,Unknown,Lexus,,,Car Classic,0
ID_5SIYCO5,9/21/2009,9/21/2010,Male,12,9/21/2009,4,,,Hyundai,Tarauni,Kano,Customized Motor,0
ID_7M2X1Y6,9/21/2009,9/21/2010,Male,36,9/21/2009,5,Saloon,Red,Toyota,,,CarSafe,0
ID_A1WIKT1,9/21/2009,9/21/2010,Female,46,9/21/2009,1,SUV,Black,Toyota,,,Car Classic,0
ID_E48FL7Y,9/21/2009,9/21/2010,Joint Gender,42,9/21/2009,4,,,,Abuja Municipal,Abuja,Car Classic,0
ID_F7JP65U,9/21/2009,9/21/2010,Female,35,9/21/2009,1,,,,Eti-Osa,Lagos,CarSafe,0
ID_LYVJ4GA,9/21/2009,9/21/2010,Female,38,9/21/2009,2,Saloon,Green,Toyota,Kaduna-South,Kaduna,Car Classic,0
ID_MMCSU8Q,9/21/2009,9/21/2010,Male,50,9/21/2009,2,Saloon,Silver,Toyota,,,CarSafe,0
ID_XK5319F,9/21/2009,9/21/2010,Male,40,9/21/2009,4,,,,Ibadan-North,Oyo,CarSafe,0
ID_ZMZY3KM,9/21/2009,9/21/2010,Female,48,9/21/2009,3,SUV,Gold,Toyota,Nsukka,Enugu,Car Classic,0
ID_02NAGK1,9/22/2009,9/22/2010,Male,40,9/22/2009,5,Saloon,Blue,Toyota,,,CarSafe,1
ID_0N7V9K3,9/22/2009,9/22/2010,Male,52,9/22/2009,2,,,,Kaduna-South,Kaduna,Car Classic,0
ID_N79426P,9/22/2009,9/22/2010,Male,44,9/22/2009,3,Saloon,Blue,Toyota,Kaduna-North,Kaduna,Customized Motor,0
ID_NIU0A3B,9/22/2009,9/22/2010,Male,81,9/22/2009,4,,,Toyota,Enugu-East,Enugu,Car Classic,1
ID_TF6TF44,9/22/2009,9/22/2010,Male,48,9/22/2009,5,Saloon,Gold,Toyota,,,Car Classic,1
ID_ZH0MGO0,9/22/2009,9/22/2010,Male,47,9/22/2009,3,Saloon,Red,Honda,Kano Municipal,Kano,Car Classic,1
ID_V70XOYL,9/22/2009,9/22/2010,Male,42,9/22/2009,3,Saloon,Black,Toyota,,,Car Plus,1
ID_2ZCMCUQ,9/22/2009,9/22/2010,Joint Gender,54,9/22/2009,2,Mini Van,Green,Toyota,Otukpo,Benue,Car Classic,1
ID_2LJ6U4O,9/22/2009,9/22/2010,Entity,20,9/22/2009,3,,,,,,Muuve,0
ID_6WZ7DPB,9/23/2009,9/23/2010,Male,44,9/23/2009,1,Saloon,Red,Toyota,,,CarFlex,1
ID_A3YKMEM,9/23/2009,9/23/2010,Entity,20,9/23/2009,3,,Unknown,DAF,Nsukka,Enugu,CVTP,1
ID_F7192HK,9/23/2009,9/23/2010,Entity,20,9/23/2009,3,,,Unkown,,,CVTP,0
ID_FLGKUV2,9/23/2009,9/23/2010,Male,41,9/23/2009,3,,,,Ojo,Lagos,Car Classic,0
ID_PDFDYUB,9/23/2009,9/23/2010,Male,35,9/23/2009,1,Saloon,Blue,Toyota,Bwari,Abuja,CarSafe,0
ID_S2IA89F,9/23/2009,9/23/2010,Male,54,9/23/2009,5,SUV,Black,Ford,,,Car Classic,0
ID_XP6WX98,9/23/2009,9/23/2010,Female,-2,9/23/2009,1,SUV,Unknown,Toyota,,,Car Classic,1
ID_6VV16RB,9/23/2009,9/23/2010,Female,39,9/23/2009,5,Saloon,Blue,Toyota,,,Car Classic,1
ID_W07JC5V,9/23/2009,9/23/2010,Male,28,9/23/2009,5,Saloon,Wine,Toyota,Asaba,Delta,Car Classic,0
ID_42DKLHP,9/23/2009,9/23/2010,Male,46,9/23/2009,2,Saloon,Silver,Toyota,,,Car Classic,1
ID_TMY70DZ,9/23/2009,9/23/2010,Male,31,9/23/2009,3,Saloon,Grey,Toyota,,,Car Classic,0
ID_3699IFV,9/24/2009,9/24/2010,Joint Gender,35,9/24/2009,5,,Silver,Lexus,,,Car Plus,0
ID_BRGMMXO,9/24/2009,9/24/2010,,33,9/24/2009,4,,,,,,Car Classic,0
ID_OR7FI9L,9/24/2009,9/24/2010,Male,58,9/24/2009,3,SUV,Black,Hyundai,Nsukka,Enugu,Car Classic,0
ID_ZALS50G,9/24/2009,9/24/2010,Male,34,9/24/2009,2,Saloon,White,Toyota,Effurun,Delta,CarSafe,1
ID_CVXLKIQ,9/24/2009,9/24/2010,Entity,10,9/24/2009,4,,,Toyota,Port Harcourt,Rivers,CVTP,1
ID_V31WMNB,9/24/2009,9/24/2010,Male,37,9/24/2009,4,Saloon,Black,Toyota,,,Car Classic,0
ID_ZZA1SES,9/24/2009,9/24/2010,Female,30,9/24/2009,3,,Black,Range Rover,Enugu-East,Enugu,Car Classic,1
ID_8FLB1VE,9/24/2009,9/24/2010,Male,35,9/24/2009,3,Bus,White,Fiat,,,CVTP,1
ID_GY83BKJ,9/24/2009,9/24/2010,Male,35,9/24/2009,4,Saloon,Black,Honda,,,Car Classic,1
ID_ER13JGR,9/24/2009,9/24/2010,Female,50,9/24/2009,3,Saloon,Silver,Toyota,,,Car Classic,0
ID_1MFMR5T,9/25/2009,9/25/2010,Male,36,9/25/2009,1,,,,Kaduna-South,Kaduna,CarFlex,0
ID_3P7NG3H,9/25/2009,9/25/2010,Male,47,9/25/2009,4,,,,Ijebu Ode,Ogun,CarSafe,0
ID_BX3M92T,9/25/2009,9/25/2010,Joint Gender,38,9/25/2009,1,,,,,,Car Classic,0
ID_VZCG612,9/25/2009,9/25/2010,Female,36,9/25/2009,3,,,,,,Car Classic,0
ID_ZZ5JOXU,9/25/2009,9/25/2010,Female,31,9/25/2009,5,Saloon,Cream,Hyundai,Ikeja,Lagos,Car Classic,0
ID_9627CPP,9/25/2009,9/25/2010,Female,30,9/25/2009,1,Saloon,Red,Hyundai,,,Car Classic,0
ID_RBB03JK,9/25/2009,9/25/2010,Male,12,9/25/2009,1,,,Mitsubishi,,,CVTP,0
ID_506TDTN,9/25/2009,9/25/2010,Male,36,9/25/2009,2,SUV,Silver,Lexus,,,Car Classic,1
ID_IT9X6R7,9/25/2009,9/25/2010,Male,52,9/25/2009,2,,,,,,Car Classic,0
ID_MTEG69D,9/26/2009,9/26/2010,Male,65,9/26/2009,3,,,,,,Car Classic,0
ID_NBPO8Q8,9/26/2009,9/26/2010,Male,54,9/26/2009,2,SUV,Gold,Land Rover,Obio-Akpor,Rivers,Car Classic,0
ID_NIMXQG0,9/26/2009,9/26/2010,Male,40,9/26/2009,4,Saloon,Silver,Honda,Enugu-East,Enugu,CarSafe,1
ID_T9K7ZPL,9/26/2009,9/26/2010,Male,37,9/26/2009,5,SUV,Blue,Range Rover,,,CarFlex,0
ID_ZUZCOOR,9/26/2009,9/26/2010,Male,46,9/26/2009,3,Saloon,Black,Toyota,,,Car Classic,1
ID_9GZY9GU,9/26/2009,9/26/2010,Entity,20,9/26/2009,2,,,Mercedes,Abuja Municipal,Abuja,CVTP,1
ID_8LYQ9Y5,9/26/2009,9/26/2010,Female,36,9/26/2009,4,Saloon,Gold,Toyota,,,Car Classic,1
ID_RUOVAO4,9/26/2009,9/26/2010,Male,72,9/26/2009,2,,,,Gwagwalada,Abuja,Car Classic,0
ID_CO006CE,9/26/2009,9/26/2010,Male,42,9/26/2009,2,Saloon,Black,Toyota,Otukpo,Benue,Car Classic,0
ID_ADR4CPM,9/27/2009,9/27/2010,Male,1,9/27/2009,3,Saloon,Unknown,Toyota,Enugu-North,Enugu,CarSafe,0
ID_OF5MJHY,9/27/2009,9/27/2010,Male,65,9/27/2009,4,Saloon,Silver,Chevrolet,,,CarSafe,0
ID_S9PPCN9,9/27/2009,9/27/2010,Male,38,9/27/2009,1,Saloon,Gold,Toyota,Nasarawa,Kano,Car Classic,0
ID_TSYKR43,9/27/2009,9/27/2010,Male,43,9/27/2009,5,Saloon,Silver,Honda,Tarauni,Kano,Car Classic,0
ID_I31I1I2,9/27/2009,9/27/2010,,4,9/27/2009,1,,Black,Hyundai,,,Car Classic,1
ID_KRFLCAB,9/27/2009,9/27/2010,Male,62,9/27/2009,5,SUV,Black,Toyota,Ijebu Ode,Ogun,Car Classic,1
ID_XIZODB3,9/27/2009,9/27/2010,Female,33,9/27/2009,5,Saloon,Red,Honda,,,Car Classic,0
ID_UZXHTCZ,9/27/2009,9/27/2010,Male,37,9/27/2009,2,Saloon,Blue,Toyota,,,Car Classic,0
ID_BR1RUG3,9/27/2009,9/27/2010,Female,36,9/27/2009,2,,,Toyota,,,Car Classic,0
ID_6OQX8ZV,10/1/2009,10/1/2010,Female,72,10/1/2009,3,Saloon,Blue,Nissan,,,CarSafe,0
ID_GWPU7RK,10/1/2009,10/1/2010,Female,34,10/1/2009,1,Saloon,Silver,Toyota,Warri South,Delta,CarSafe,0
ID_MF7P8U3,10/1/2009,10/1/2010,Male,44,10/1/2009,5,,Silver,Mercedes,,,Customized Motor,0
ID_V39IF4K,10/1/2009,10/1/2010,Male,120,10/1/2009,5,,Black,Toyota,,,Car Classic,0
ID_WPV13LH,10/1/2009,10/1/2010,Male,42,10/1/2009,5,,,,Zaria,Kaduna,Car Classic,0
ID_YJG3FP3,10/1/2009,10/1/2010,Female,56,10/1/2009,4,Saloon,Green,Toyota,Ikorodu,Lagos,Customized Motor,0
ID_YN6GLQB,10/1/2009,10/1/2010,Female,32,10/1/2009,1,,,,,,Car Classic,0
ID_ZF48RDX,10/1/2009,10/1/2010,Female,67,10/1/2009,3,Saloon,Black,Hyundai,Kano Municipal,Kano,Car Classic,0
ID_3DB4063,10/1/2009,10/1/2010,Male,31,10/1/2009,1,Saloon,Black,Toyota,,,Car Classic,0
ID_4R1HGWD,10/2/2009,10/2/2010,Male,40,10/2/2009,2,,,,,,CarSafe,0
ID_5LL04MN,10/2/2009,10/2/2010,Male,40,10/2/2009,5,SUV,Grey,Lexus,Kaduna-South,Kaduna,Car Classic,0
ID_8DCLY9J,10/2/2009,10/2/2010,Male,50,10/2/2009,3,Saloon,Red,Toyota,Nasarawa,Kano,CarSafe,0
ID_BTOHZOY,10/2/2009,10/2/2010,Male,65,10/2/2009,3,Saloon,Black,Toyota,Eti-Osa,Lagos,Car Classic,1
ID_PV4D720,10/2/2009,10/2/2010,Unknown,35,10/2/2009,1,Saloon,Green,Toyota,,,Car Classic,1
ID_V31WMNB,10/2/2009,10/2/2010,Male,37,10/2/2009,5,Saloon,White,Toyota,Kaduna-South,Kaduna,Car Classic,0
ID_Y7LJSAW,10/2/2009,10/2/2010,Male,37,10/2/2009,2,Saloon,Black,Toyota,,,Car Classic,1
ID_QIYNIZD,10/2/2009,10/2/2010,Male,54,10/2/2009,4,,,Toyota,,,Customized Motor,0
ID_7O4017U,10/3/2009,10/3/2010,Female,62,10/3/2009,2,Saloon,Gold,Toyota,,,Car Classic,0
ID_EBDK9DI,10/3/2009,10/3/2010,Male,38,10/3/2009,2,,,Toyota,Ibadan-North,Oyo,Car Classic,0
ID_IKI2RE5,10/3/2009,10/3/2010,Female,39,10/3/2009,3,Saloon,Red,Toyota,Otukpo,Benue,Car Classic,0
ID_O4E6Q01,10/3/2009,10/3/2010,Male,35,10/3/2009,2,Saloon,Silver,Honda,,,Car Classic,1
ID_Q47G5EK,10/3/2009,10/3/2010,Male,39,10/3/2009,5,Saloon,Blue,Toyota,Bonny,Rivers,Car Classic,0
ID_ZGNG7B5,10/3/2009,10/3/2010,Male,35,10/3/2009,1,Saloon,White,Toyota,,,CarSafe,1
ID_UGH5X5W,10/3/2009,10/3/2010,Female,37,10/3/2009,4,Sedan,Black,Toyota,Zaria,Kaduna,Car Classic,0
ID_6W1ANEF,10/4/2009,10/4/2010,Female,31,10/4/2009,5,,,,,,Car Classic,0
ID_7YJTHAS,10/4/2009,10/4/2010,Male,51,10/4/2009,1,SUV,Red,Lexus,Sagamu,Ogun,CarSafe,0
ID_9CI2G17,10/4/2009,10/4/2010,Male,36,10/4/2009,1,Saloon,White,Honda,,,CarSafe,0
ID_9EI1ROC,10/4/2009,10/4/2010,Male,38,10/4/2009,1,SUV,Black,Toyota,Nasarawa,Kano,Car Classic,0
ID_DB9HSY8,10/4/2009,10/4/2010,Female,44,10/4/2009,1,SUV,Grey,Toyota,,,Car Classic,0
ID_DZRWZXK,10/4/2009,10/4/2010,Male,41,10/4/2009,1,,,,Gwagwalada,Abuja,CarSafe,0
ID_F6I3IZT,10/4/2009,10/4/2010,Unknown,52,10/4/2009,2,Saloon,Silver,Toyota,Effurun,Delta,Car Classic,0
ID_GB04F3X,10/4/2009,10/4/2010,Female,35,10/4/2009,3,SUV,Grey,Toyota,Effurun,Delta,Car Classic,0
ID_O1KZ2QR,10/4/2009,10/4/2010,Male,71,10/4/2009,1,SUV,Black,Toyota,,,Car Classic,0
ID_0INKY4L,10/5/2009,10/5/2010,Male,120,10/5/2009,3,,,,Gboko,Benue,Car Classic,0
ID_5RE5ZGN,10/5/2009,10/5/2010,Male,43,10/5/2009,1,SUV,Blue,Toyota,,,Car Classic,0
ID_AR14HG1,10/5/2009,10/5/2010,Male,45,10/5/2009,2,SUV,Black,Toyota,Ibadan-North,Oyo,Car Classic,0
ID_OFDEICG,10/5/2009,10/5/2010,Male,34,10/5/2009,1,Saloon,Blue,Toyota,,,CarFlex,1
ID_F7192HK,10/5/2009,10/5/2010,Entity,20,10/5/2009,4,,,Unkown,,,CVTP,1
ID_I4FO9B3,10/5/2009,10/5/2010,Male,47,10/5/2009,3,Saloon,Black,Lexus,Port Harcourt,Rivers,Car Classic,1
ID_YFD4TPE,10/5/2009,10/5/2010,Male,30,10/5/2009,5,SUV,Black,Mercedes,,,Car Classic,0
ID_WCDUW7N,10/5/2009,10/5/2010,Male,39,10/5/2009,1,SUV,Grey,Acura,Ikeja,Lagos,Car Classic,1
ID_8APIKX3,10/5/2009,10/5/2010,Male,54,10/5/2009,1,,,Toyota,,,Customized Motor,0
ID_0I6NUTV,10/6/2009,10/6/2010,Male,44,10/6/2009,1,,Red & Blue,Iveco,Port Harcourt,Rivers,CVTP,0
ID_1WRRVHH,10/6/2009,10/6/2010,Male,34,10/6/2009,2,Saloon,Wine,Toyota,Bonny,Rivers,Car Classic,0
ID_43PHNO3,10/6/2009,10/6/2010,Male,120,10/6/2009,1,,,,,,Motor Cycle,1
ID_4SOBI5D,10/6/2009,10/6/2010,Male,36,10/6/2009,3,Saloon,Black,Honda,,,Car Classic,0
ID_FC5RAGO,10/6/2009,10/6/2010,Male,37,10/6/2009,2,Saloon,Black,Toyota,,,Car Classic,0
ID_FVDBZIB,10/6/2009,10/6/2010,Male,80,10/6/2009,5,Saloon,Red,Kia,Ibadan-North,Oyo,Car Classic,0
ID_HGPCNSN,10/6/2009,10/6/2010,Male,20,10/6/2009,2,,,Nissan,Ado-Odo/Ota,Ogun,Car Classic,0
ID_JE55VJU,10/6/2009,10/6/2010,Male,50,10/6/2009,1,Saloon,Blue,Toyota,,,CarSafe,0
ID_T904QK3,10/6/2009,10/6/2010,Female,29,10/6/2009,1,Saloon,Black,Toyota,,,Car Classic,0
ID_VXJ09K3,10/6/2009,10/6/2010,Female,44,10/6/2009,5,,,,Ado-Odo/Ota,Ogun,Car Classic,1
ID_XTK80ND,10/6/2009,10/6/2010,Male,42,10/6/2009,3,Saloon,Wine,Toyota,,,Car Classic,1
ID_C676K01,10/6/2009,10/6/2010,Male,30,10/6/2009,3,Saloon,Grey,Toyota,,,Car Classic,0
ID_S7VHYM5,10/6/2009,10/6/2010,Female,37,10/6/2009,1,,,Hyundai,,,Car Classic,0
ID_4DKHSNH,10/7/2009,10/7/2010,Male,31,10/7/2009,2,SUV,Grey,Mercedes,Bwari,Abuja,Car Plus,0
ID_67TD56Z,10/7/2009,10/7/2010,Male,35,10/7/2009,3,Saloon,Black,Toyota,,,CarSafe,0
ID_FI0YC0M,10/7/2009,10/7/2010,Male,49,10/7/2009,5,,Black,Range Rover,,,Customized Motor,0
ID_UJS6ZCO,10/7/2009,10/7/2010,Male,38,10/7/2009,1,Saloon,Silver,Toyota,Ibadan-South-West,Oyo,Car Classic,0
ID_ZC92DNL,10/7/2009,10/7/2010,Male,51,10/7/2009,1,Saloon,Red,Toyota,Asaba,Delta,CarSafe,1
ID_RRWAHAA,10/7/2009,10/7/2010,Male,41,10/7/2009,4,Saloon,Silver,Toyota,Kaduna-South,Kaduna,Car Classic,0
ID_SZJG8XU,10/7/2009,10/7/2010,Male,40,10/7/2009,2,Saloon,Blue,Toyota,Ijebu Ode,Ogun,Car Classic,1
ID_5HC5EHH,10/7/2009,10/7/2010,Female,33,10/7/2009,4,Saloon,Red,Toyota,,,Car Classic,0
ID_78PE2FH,10/8/2009,10/8/2010,Female,35,10/8/2009,1,Saloon,Black,Toyota,,,CarSafe,0
ID_79ID4PG,10/8/2009,10/8/2010,,120,10/8/2009,5,,,,,,Car Classic,0
ID_7QV86JI,10/8/2009,10/8/2010,Male,50,10/8/2009,1,Saloon,White,Hyundai,,,CarSafe,1
ID_AKNFGZE,10/8/2009,10/8/2010,Male,35,10/8/2009,4,SUV,Black,Lexus,,,Car Classic,0
ID_LDFG8TT,10/8/2009,10/8/2010,Female,41,10/8/2009,2,Saloon,Red,Toyota,,,CarSafe,0
ID_SA409YR,10/8/2009,10/8/2010,Male,45,10/8/2009,4,,,,Epe,Lagos,Car Plus,0
ID_WRSBJHF,10/8/2009,10/8/2010,Male,35,10/8/2009,1,SUV,Light Green,Lexus,Tarauni,Kano,Car Classic,0
ID_Y96AGZF,10/8/2009,10/8/2010,Male,35,10/8/2009,2,,,,Sagamu,Ogun,CarSafe,1
ID_2M9KI2P,10/8/2009,10/8/2010,Entity,9,10/8/2009,2,Saloon,Blue,Toyota,Bwari,Abuja,Car Classic,0
ID_3IXIRYS,10/9/2009,10/9/2010,Male,37,10/9/2009,5,Saloon,White,Toyota,,,Car Plus,0
ID_7BG2EX9,10/9/2009,10/9/2010,Male,32,10/9/2009,3,Saloon,Ash,Toyota,Effurun,Delta,Car Plus,0
ID_CHYBDYA,10/9/2009,10/9/2010,Male,41,10/9/2009,5,Saloon,Black,Toyota,Warri South,Delta,CarSafe,0
ID_N8CQW9I,10/9/2009,10/9/2010,Male,32,10/9/2009,1,Saloon,Blue,Toyota,Nsukka,Enugu,Car Classic,0
ID_YOSYVK6,10/9/2009,10/9/2010,Male,54,10/9/2009,4,SUV,Grey,Lexus,,,Car Classic,1
ID_LXL3PF7,10/9/2009,10/9/2010,Entity,34,10/9/2009,4,Saloon,White,Nissan,,,CVTP,0
ID_9D25Y1M,10/10/2009,10/10/2010,Male,1,10/10/2009,2,Saloon,Green,Toyota,Kano Municipal,Kano,Car Classic,0
ID_M4AXGKC,10/10/2009,10/10/2010,Female,60,10/10/2009,3,SUV,Silver,Toyota,,,CarSafe,0
ID_MAZ1NI8,10/10/2009,10/10/2010,Male,39,10/10/2009,5,,Silver,Toyota,Sagamu,Ogun,Car Classic,0
ID_V7OTWX8,10/10/2009,10/10/2010,Male,56,10/10/2009,5,Saloon,Blue,Toyota,Enugu-East,Enugu,CarSafe,0
ID_XVXX1CO,10/10/2009,10/10/2010,Unknown,20,10/10/2009,1,Saloon,White,Nissan,,,Car Classic,0
ID_YPT3FU8,10/10/2009,10/10/2010,Male,61,10/10/2009,5,,White,Toyota,Obio-Akpor,Rivers,CVTP,1
ID_BEWKIW9,10/10/2009,10/10/2010,Male,36,10/10/2009,4,Saloon,Silver,Honda,,,Car Classic,1
ID_EK7XMLW,10/10/2009,10/10/2010,Male,42,10/10/2009,5,Saloon,Silver,Toyota,Makurdi,Benue,Car Classic,0
ID_MHX4YSZ,10/10/2009,10/10/2010,Female,60,10/10/2009,3,Saloon,Unknown,Honda,,,Car Classic,0
ID_P00BCTZ,10/11/2009,10/11/2010,Male,40,10/11/2009,1,SUV,Ash,Mercedes,,,Car Classic,0
ID_W62Z31T,10/11/2009,10/11/2010,Male,37,10/11/2009,2,,,,Ibadan-North,Oyo,CarSafe,0
ID_6D76FF3,10/11/2009,10/11/2010,Female,35,10/11/2009,1,SUV,Silver,Honda,Gboko,Benue,Car Classic,0
ID_Y6N3XLT,10/11/2009,10/11/2010,Female,39,10/11/2009,1,Saloon,White,Toyota,,,Car Classic,0
ID_UYSKMBN,10/11/2009,10/11/2010,Male,42,10/11/2009,1,SUV,Silver,Toyota,,,Car Classic,0
ID_FGA2VSL,10/11/2009,10/11/2010,Male,27,10/11/2009,2,,,,Kano Municipal,Kano,Car Classic,0
ID_1WWO8JV,10/12/2009,10/12/2010,Male,48,10/12/2009,3,,,Honda,Kaduna-North,Kaduna,Customized Motor,1
ID_2ZCMCUQ,10/12/2009,10/12/2010,Joint Gender,54,10/12/2009,1,Mini Van,Green,Toyota,Ibadan-North,Oyo,Car Classic,0
ID_921KAMA,10/12/2009,10/12/2010,Male,62,10/12/2009,1,,,Toyota,,,CVTP,0
ID_DPLLAMT,10/12/2009,10/12/2010,Male,54,10/12/2009,2,Saloon,Gold,Toyota,,,Car Classic,0
ID_FGGCOOI,10/12/2009,10/12/2010,Unknown,40,10/12/2009,5,,,,Port Harcourt,Rivers,Car Classic,1
ID_UL5CO5V,10/12/2009,10/12/2010,Male,35,10/12/2009,3,Saloon,White,Honda,,,Car Classic,1
ID_S0WL531,10/12/2009,10/12/2010,Male,32,10/12/2009,5,Saloon,Grey,Toyota,Sagamu,Ogun,Car Classic,0
ID_GT730W0,10/13/2009,10/13/2010,Male,26,10/13/2009,5,Saloon,Blue,Honda,Zaria,Kaduna,Car Classic,1
ID_9F96ISP,10/13/2009,10/13/2010,Female,37,10/13/2009,5,SUV,Black,Toyota,Asaba,Delta,Car Classic,0
ID_6F69Y63,10/14/2009,10/14/2010,Male,35,10/14/2009,4,SUV,Black,Toyota,,,Car Classic,0
ID_9AX3LYW,10/14/2009,10/14/2010,Male,66,10/14/2009,5,SUV,Red,Nissan,Otukpo,Benue,Car Classic,0
ID_IX5YDBY,10/14/2009,10/14/2010,Female,36,10/14/2009,5,,,,,,Car Classic,1
ID_RXZWQHD,10/14/2009,10/14/2010,Male,52,10/14/2009,5,,Black,Lexus,Enugu-North,Enugu,Customized Motor,0
ID_KRRFVE3,10/14/2009,10/14/2010,Female,59,10/14/2009,2,Saloon,Black,Toyota,,,Car Classic,0
ID_0046BNK,10/14/2009,10/14/2010,Female,79,10/14/2009,1,SUV,Grey,Toyota,,,Car Classic,1
ID_P0W3I96,10/14/2009,10/14/2010,Male,39,10/14/2009,5,SUV,Black,Toyota,Effurun,Delta,Car Classic,1
ID_TZ54RSK,10/14/2009,10/14/2010,Female,27,10/14/2009,4,Saloon,Blue,Honda,,,Car Classic,1
ID_NCXKA7Z,10/14/2009,10/14/2010,Female,25,10/14/2009,4,Saloon,Silver,Toyota,Warri South,Delta,Car Classic,0
ID_9J1EFGO,10/15/2009,10/15/2010,Male,52,10/15/2009,3,,,Toyota,,,CVTP,0
ID_E1ENQTW,10/15/2009,10/15/2010,Male,40,10/15/2009,3,Saloon,Blue,Mercedes,Zaria,Kaduna,CarSafe,0
ID_RKQUHEV,10/15/2009,10/15/2010,Male,61,10/15/2009,1,Saloon,Silver,Toyota,,,Car Classic,0
ID_TDSPD94,10/15/2009,10/15/2010,Male,41,10/15/2009,1,SUV,Green,Mercedes,,,Car Classic,0
ID_ZH19T95,10/15/2009,10/15/2010,Male,38,10/15/2009,5,SUV,White,Toyota,Abeokuta,Ogun,Car Classic,0
