ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,Policy_Count,Car_Category,Car_Colour,Car_Make,LGA_Name,State,Product_Name,Target
ID_PB4SW8T,2009-01-14,2010-01-14,Female,35,2009-01-14,1,SUV,Black,Ford,Enugu-North,Enugu,Car Classic,0
ID_11QQZG9,2009-01-14,2010-01-14,Male,28,2009-01-14,5,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,1
ID_S70SIBM,2009-01-14,2010-01-14,Male,36,2009-01-14,2,Saloon,Silver,Toyota,Port Harcourt,Rivers,Car Plus,1
ID_3QPRD8W,2009-01-15,2010-01-15,Male,20,2009-01-15,1,Saloon,Black,Toyota,Ibadan-South-West,Oyo,Car Classic,0
ID_53GNV5F,2009-01-15,2010-01-15,Female,34,2009-01-15,2,Saloon,Green,Kia,Kano Municipal,Kano,Car Plus,0
ID_60GZLHW,2009-01-15,2010-01-15,Female,41,2009-01-15,1,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_LFKJSMP,2009-01-15,2010-01-15,Female,37,2009-01-15,2,SUV,Black,Lexus,Abeokuta,Ogun,Car Classic,0
ID_HWUQN0S,2009-01-15,2010-01-15,Female,28,2009-01-15,1,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Plus,1
ID_ZPAWIWX,2009-01-15,2010-01-15,Male,42,2009-01-15,4,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_Y6N3XLT,2009-01-15,2010-01-15,Female,39,2009-01-15,1,Saloon,White,Toyota,Kano Municipal,Kano,Car Classic,0
ID_CAZF447,2009-01-15,2010-01-15,Male,44,2009-01-15,5,Saloon,Black,Toyota,Ado-Odo/Ota,Ogun,CVTP,1
ID_1E722VL,2009-01-16,2010-01-16,Male,46,2009-01-16,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_6J5U29P,2009-01-16,2010-01-16,Female,32,2009-01-16,2,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_YNAQRCI,2009-01-16,2010-01-16,Male,36,2009-01-16,2,Saloon,White,Toyota,Ogbomoso,Oyo,Car Classic,0
ID_9R6Z4OP,2009-01-16,2010-01-16,Joint Gender,38,2009-01-16,1,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,1
ID_8APIKX3,2009-01-16,2010-01-16,Male,54,2009-01-16,1,Saloon,Black,Toyota,Kano Municipal,Kano,Customized Motor,1
ID_N3YM3ST,2009-01-16,2010-01-16,Female,31,2009-01-16,3,Saloon,White,Mercedes,Obio-Akpor,Rivers,Car Classic,0
ID_UJGBY3E,2009-01-16,2010-01-16,Female,34,2009-01-16,5,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_S57JGND,2009-01-16,2010-01-16,Male,34,2009-01-16,1,Saloon,Black,Lexus,Kano Municipal,Kano,Car Classic,0
ID_EFGHBZ4,2009-01-17,2010-01-17,Male,61,2009-01-17,5,Saloon,White,Range Rover,Ibadan-South-West,Oyo,CarSafe,0
ID_NYMXFUT,2009-01-17,2010-01-17,Male,40,2009-01-17,1,Saloon,Black,Honda,Ikorodu,Lagos,Car Classic,0
ID_PB9A35W,2009-01-17,2010-01-17,Female,39,2009-01-17,4,SUV,Black,Honda,Kano Municipal,Kano,Car Classic,0
ID_YG2RR47,2009-01-17,2010-01-17,Male,40,2009-01-17,2,Saloon,White,Toyota,Kuje,Abuja,CVTP,0
ID_YQJOFFC,2009-01-17,2010-01-17,Female,70,2009-01-17,2,SUV,Green,Hyundai,Asaba,Delta,Car Classic,0
ID_IMFFS4P,2009-01-17,2010-01-17,Female,41,2009-01-17,3,SUV,Silver,Ford,Kano Municipal,Kano,Car Classic,0
ID_IARK4WM,2009-01-17,2010-01-17,Female,34,2009-01-17,3,Saloon,Silver,Kia,Kano Municipal,Kano,Car Classic,0
ID_BW5QGB0,2009-01-17,2010-01-17,Male,40,2009-01-17,3,Saloon,Silver,Toyota,Obio-Akpor,Rivers,Car Classic,1
ID_VVB5049,2009-01-17,2010-01-17,Male,52,2009-01-17,2,SUV,Red,Mercedes,Kano Municipal,Kano,Car Plus,1
ID_DLCD220,2009-01-18,2010-01-18,Male,45,2009-01-18,3,SUV,Black,Toyota,Kano Municipal,Kano,Car Plus,1
ID_G7GILY4,2009-01-18,2010-01-18,Male,51,2009-01-18,5,SUV,Black,BMW,Ogbomoso,Oyo,Car Classic,0
ID_H22E0Y4,2009-01-18,2010-01-18,Male,29,2009-01-18,5,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_WD487W3,2009-01-18,2010-01-18,Male,41,2009-01-18,3,Saloon,White,Toyota,Makurdi,Benue,CarSafe,0
ID_Y4NO7MN,2009-01-18,2010-01-18,Male,34,2009-01-18,5,Saloon,Grey,Toyota,Otukpo,Benue,Car Plus,0
ID_YJ3X8OO,2009-01-18,2010-01-18,Female,31,2009-01-18,5,Saloon,Black,Toyota,Ogbomoso,Oyo,Car Plus,0
ID_DM665U5,2009-01-18,2010-01-18,Female,60,2009-01-18,5,Saloon,Ash,Toyota,Kano Municipal,Kano,Car Classic,1
ID_PY7D17K,2009-01-18,2010-01-18,Male,40,2009-01-18,5,Saloon,White,DAF,Effurun,Delta,CVTP,1
ID_PND0SIY,2009-01-18,2010-01-18,Male,27,2009-01-18,3,Saloon,Black,Toyota,Ibadan-North,Oyo,Car Classic,1
ID_ZHFOEJH,2009-01-18,2010-01-18,Male,37,2009-01-18,1,Saloon,Black,Volkswagen,Makurdi,Benue,Car Plus,0
ID_ZPQDZ6O,2009-01-18,2010-01-18,Female,33,2009-01-18,5,Saloon,Ash,Toyota,Kano Municipal,Kano,Car Classic,1
ID_1CFQA1M,2009-01-19,2010-01-19,Male,49,2009-01-19,1,Saloon,Red,Toyota,Kano Municipal,Kano,CarSafe,0
ID_AQSBQF4,2009-01-19,2010-01-19,Female,32,2009-01-19,1,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_LBUE0GS,2009-01-19,2010-01-19,Male,33,2009-01-19,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_SLR4KLN,2009-01-19,2010-01-19,Male,35,2009-01-19,3,Saloon,White,Honda,Kano Municipal,Kano,CarSafe,1
ID_W1HNY2Y,2009-01-19,2010-01-19,Unknown,13,2009-01-19,3,SUV,Red,Toyota,Warri South,Delta,Car Classic,0
ID_7VQ3JJ4,2009-01-19,2010-01-19,Male,45,2009-01-19,4,Saloon,Black,Toyota,Ogbomoso,Oyo,Car Classic,1
ID_IQ0K117,2009-01-20,2010-01-20,Male,36,2009-01-20,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_TIWW3SZ,2009-01-20,2010-01-20,Male,45,2009-01-20,1,Saloon,Blue,Land Rover,Ikeja,Lagos,CarSafe,0
ID_YQ0W7NW,2009-01-20,2010-01-20,Female,50,2009-01-20,5,Saloon,Blue,Hyundai,Ogbomoso,Oyo,CarSafe,0
ID_KS8DKVM,2009-01-20,2010-01-20,Female,35,2009-01-20,5,SUV,White,Ford,Kano Municipal,Kano,Car Classic,1
ID_N12WU98,2009-01-20,2010-01-20,Unknown,1,2009-01-20,3,Saloon,Gold,Toyota,Enugu-East,Enugu,Car Classic,1
ID_PSFN3ZK,2009-01-20,2010-01-20,Male,31,2009-01-20,3,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,1
ID_76FQAR8,2009-01-20,2010-01-20,Male,52,2009-01-20,4,SUV,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_ID0GYYZ,2009-01-21,2010-01-21,Male,40,2009-01-21,3,Bus,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_OUUP21C,2009-01-21,2010-01-21,Female,34,2009-01-21,1,Saloon,Red,Toyota,Kano Municipal,Kano,Customized Motor,0
ID_U71Q4BT,2009-01-21,2010-01-21,Male,44,2009-01-21,4,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_V0YHJ0F,2009-01-21,2010-01-21,Male,46,2009-01-21,1,SUV,Black,Mercedes,Ogbomoso,Oyo,Car Classic,0
ID_VETU4E0,2009-01-21,2010-01-21,Male,43,2009-01-21,4,Saloon,Blue,Honda,Kano Municipal,Kano,CarSafe,0
ID_PQ8G9RO,2009-01-21,2010-01-21,Male,32,2009-01-21,1,Saloon,Black,Acura,Kano Municipal,Kano,Car Classic,0
ID_A8IB4O2,2009-01-21,2010-01-21,Female,57,2009-01-21,5,SUV,Gold,Toyota,Bonny,Rivers,Car Classic,0
ID_2652VPJ,2009-01-22,2010-01-22,Unknown,26,2009-01-22,1,Saloon,Black,Mercedes,Kano Municipal,Kano,Car Classic,0
ID_L0TIEVS,2009-01-22,2010-01-22,Female,55,2009-01-22,1,SUV,Green,Kia,Warri South,Delta,Car Classic,0
ID_WX5SJUN,2009-01-22,2010-01-22,Male,50,2009-01-22,3,Saloon,White,Honda,Asaba,Delta,CarSafe,0
ID_05R7YFI,2009-01-22,2010-01-22,Male,37,2009-01-22,3,SUV,Ash,Lexus,Zaria,Kaduna,Car Classic,1
ID_JK6BVVK,2009-01-22,2010-01-22,Male,28,2009-01-22,3,Saloon,Black,Toyota,Bonny,Rivers,Car Plus,1
ID_0F1PDB1,2009-01-22,2010-01-22,Male,38,2009-01-22,4,Saloon,Grey,Toyota,Ogbomoso,Oyo,Car Classic,1
ID_65VVKWM,2009-01-23,2010-01-23,Female,57,2009-01-23,2,SUV,Black,Land Rover,Enugu-North,Enugu,Car Classic,0
ID_860STD4,2009-01-23,2010-01-23,Male,28,2009-01-23,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_BU78OEJ,2009-01-23,2010-01-23,Female,32,2009-01-23,3,Saloon,Red,Kia,Ibadan-South-West,Oyo,Car Classic,0
ID_D8RJBS5,2009-01-23,2010-01-23,Joint Gender,58,2009-01-23,5,Saloon,Grey,Toyota,Enugu-North,Enugu,Car Classic,0
ID_EF93B8H,2009-01-23,2010-01-23,Male,38,2009-01-23,3,Saloon,White,Toyota,Kano Municipal,Kano,CarSafe,0
ID_G8F72YK,2009-01-23,2010-01-23,Female,20,2009-01-23,2,Saloon,Silver,Toyota,Kano Municipal,Kano,CarSafe,0
ID_TO8SL43,2009-01-23,2010-01-23,Female,38,2009-01-23,4,SUV,Wine,Honda,Zaria,Kaduna,Car Plus,1
ID_7D0M7YC,2009-01-23,2010-01-23,Male,29,2009-01-23,5,SUV,Silver,Toyota,Kaduna-South,Kaduna,Car Classic,1
ID_S7VHYM5,2009-01-23,2010-01-23,Female,37,2009-01-23,3,Saloon,Black,Hyundai,Asaba,Delta,Car Classic,0
ID_2GPGNHH,2009-01-24,2010-01-24,Male,34,2009-01-24,1,Saloon,Red,Toyota,Ibadan-South-West,Oyo,Car Classic,0
ID_GZ412S0,2009-01-24,2010-01-24,Male,40,2009-01-24,5,Saloon,Black,Lexus,Kano Municipal,Kano,Muuve,1
ID_M102TMW,2009-01-24,2010-01-24,Male,40,2009-01-24,5,Saloon,Unknown,Honda,Kano Municipal,Kano,Car Classic,1
ID_P0W3I96,2009-01-24,2010-01-24,Male,39,2009-01-24,1,SUV,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_PDBWT0H,2009-01-24,2010-01-24,Male,37,2009-01-24,4,Saloon,Black,Toyota,Zaria,Kaduna,Car Classic,1
ID_FJXJWUG,2009-01-24,2010-01-24,Male,50,2009-01-24,1,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,1
ID_091T5SH,2009-01-25,2010-01-25,Male,40,2009-01-25,4,Saloon,Unknown,Toyota,Kano Municipal,Kano,Muuve,0
ID_0W87WW9,2009-01-25,2010-01-25,Male,35,2009-01-25,5,Saloon,Silver,Toyota,Ijebu Ode,Ogun,Car Classic,1
ID_GLZ7H0X,2009-01-25,2010-01-25,Male,42,2009-01-25,5,Saloon,Silver,Toyota,Kaduna-North,Kaduna,CarSafe,0
ID_K26KR9R,2009-01-25,2010-01-25,Female,40,2009-01-25,2,Saloon,Black,Honda,Kano Municipal,Kano,Car Classic,0
ID_NW84RLU,2009-01-25,2010-01-25,Female,66,2009-01-25,1,Saloon,Silver,Toyota,Kano Municipal,Kano,Customized Motor,0
ID_WHZ37HY,2009-01-25,2010-01-25,Male,44,2009-01-25,3,SUV,Black,Mitsubishi,Tarauni,Kano,Car Classic,0
ID_ZZDAC3K,2009-01-25,2010-01-25,Female,59,2009-01-25,5,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_I53QXEZ,2009-01-25,2010-01-25,Male,40,2009-01-25,5,Saloon,Grey,Toyota,Ojo,Lagos,Car Classic,1
ID_4CVF9UG,2009-01-26,2010-01-26,Male,41,2009-01-26,3,Saloon,Grey,Lexus,Kano Municipal,Kano,Car Classic,1
ID_C916Z5X,2009-01-26,2010-01-26,Male,19,2009-01-26,2,Saloon,Unknown,Mitsubishi,Kano Municipal,Kano,CarSafe,0
ID_HBWRLJQ,2009-01-26,2010-01-26,Female,40,2009-01-26,5,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_T8W6QR9,2009-01-26,2010-01-26,Male,42,2009-01-26,3,SUV,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_Y4BW3G6,2009-01-26,2010-01-26,Male,55,2009-01-26,3,Saloon,Black,Mack,Obio-Akpor,Rivers,CVTP,1
ID_N9QB5EC,2009-01-26,2010-01-26,Female,40,2009-01-26,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_8ODNWAO,2009-01-26,2010-01-26,Entity,20,2009-01-26,1,Saloon,Unknown,Toyota,Enugu-North,Enugu,Muuve,1
ID_7OW71FQ,2009-01-27,2010-01-27,Male,61,2009-01-27,3,SUV,Black,Mitsubishi,Kaduna-South,Kaduna,Car Classic,0
ID_E1G1BSN,2009-01-27,2010-01-27,Male,33,2009-01-27,2,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_OFYE47Y,2009-01-27,2010-01-27,Male,39,2009-01-27,1,Saloon,Red,Honda,Kano Municipal,Kano,Car Classic,0
ID_U3B3N2F,2009-01-27,2010-01-27,Female,50,2009-01-27,4,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_ZU4AQIY,2009-01-27,2010-01-27,Male,44,2009-01-27,3,SUV,Grey,Honda,Kano Municipal,Kano,Car Classic,1
ID_2R5BVSI,2009-02-01,2010-02-01,Female,28,2009-02-01,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_5HR3V60,2009-02-01,2010-02-01,Male,35,2009-02-01,5,Saloon,Ash,Toyota,Gwagwalada,Abuja,Car Classic,0
ID_A2RD1EM,2009-02-01,2010-02-01,Entity,40,2009-02-01,2,Pick Up,Grey,Toyota,Kano Municipal,Kano,CVTP,1
ID_RDSMQ6B,2009-02-01,2010-02-01,Unknown,41,2009-02-01,1,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_SNCDV1K,2009-02-01,2010-02-01,Male,45,2009-02-01,5,Saloon,Black,Toyota,Makurdi,Benue,CarSafe,0
ID_XAAT5LP,2009-02-01,2010-02-01,Male,26,2009-02-01,1,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_CNXBNW9,2009-02-01,2010-02-01,Male,31,2009-02-01,3,Saloon,Unknown,Toyota,Ikorodu,Lagos,Car Classic,1
ID_KJXUPZJ,2009-02-01,2010-02-01,Female,70,2009-02-01,3,Saloon,Black,Toyota,Kuje,Abuja,Car Classic,0
ID_NK2GE3T,2009-02-01,2010-02-01,Female,32,2009-02-01,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_PCNDR5X,2009-02-01,2010-02-01,Male,41,2009-02-01,2,Saloon,Black,Honda,Kano Municipal,Kano,CVTP,0
ID_YPRB7HH,2009-02-01,2010-02-01,Male,32,2009-02-01,4,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,1
ID_C6P8Q3Q,2009-02-02,2010-02-02,Female,46,2009-02-02,3,SUV,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_PQUUMPZ,2009-02-02,2010-02-02,Female,42,2009-02-02,1,Saloon,Blue,Toyota,Effurun,Delta,CarSafe,0
ID_RBJVL33,2009-02-02,2010-02-02,Male,50,2009-02-02,5,SUV,Grey,Jeep,Kano Municipal,Kano,Car Classic,1
ID_T8TRFTS,2009-02-02,2010-02-02,Female,47,2009-02-02,1,Saloon,Blue,Hyundai,Kano Municipal,Kano,CarSafe,0
ID_VQ53O0I,2009-02-02,2010-02-02,Male,36,2009-02-02,5,Saloon,Red,Toyota,Nasarawa,Kano,Car Plus,1
ID_L4P0WOU,2009-02-02,2010-02-02,Male,28,2009-02-02,1,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_76LAM30,2009-02-02,2010-02-02,Male,43,2009-02-02,2,Saloon,Grey,Mercedes,Kano Municipal,Kano,Car Classic,1
ID_97FLGQM,2009-02-03,2010-02-03,Female,58,2009-02-03,3,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_9A3MFS5,2009-02-03,2010-02-03,Male,44,2009-02-03,1,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,1
ID_C1H368B,2009-02-03,2010-02-03,Male,30,2009-02-03,5,Saloon,Black,Toyota,Kano Municipal,Kano,CVTP,0
ID_I4SYASJ,2009-02-03,2010-02-03,Entity,20,2009-02-03,2,Saloon,Unknown,Toyota,Kano Municipal,Kano,Muuve,1
ID_9K8TGVA,2009-02-04,2010-02-04,Male,40,2009-02-04,1,Saloon,Black,Toyota,Obio-Akpor,Rivers,CarSafe,0
ID_DC52J1Y,2009-02-04,2010-02-04,Female,40,2009-02-04,3,Saloon,Black,Toyota,Gboko,Benue,CarSafe,0
ID_DJ0SKO8,2009-02-04,2010-02-04,Male,40,2009-02-04,1,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_OTWAR3E,2009-02-04,2010-02-04,Male,52,2009-02-04,2,Saloon,Unknown,Toyota,Otukpo,Benue,Car Classic,1
ID_JCU5HUE,2009-02-04,2010-02-04,Male,29,2009-02-04,1,Saloon,Unknown,Toyota,Kano Municipal,Kano,Car Plus,0
ID_Q0US20R,2009-02-04,2010-02-04,Female,50,2009-02-04,5,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_IVPDA1B,2009-02-04,2010-02-04,Entity,20,2009-02-04,1,Saloon,Unknown,Toyota,Kano Municipal,Kano,Muuve,1
ID_ZVLSKVS,2009-02-04,2010-02-04,Female,32,2009-02-04,4,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,1
ID_LGTJGI3,2009-02-05,2010-02-05,Female,55,2009-02-05,5,SUV,Black,GAC,Effurun,Delta,Car Classic,0
ID_FSSNHGR,2009-02-05,2010-02-05,Female,39,2009-02-05,4,Saloon,Grey,Toyota,Enugu-East,Enugu,Car Classic,1
ID_N2UH4EV,2009-02-05,2010-02-05,Male,32,2009-02-05,5,Saloon,Gold,Toyota,Kano Municipal,Kano,Car Classic,1
ID_IWYLOJQ,2009-02-06,2010-02-06,Unknown,32,2009-02-06,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_MJ42X42,2009-02-06,2010-02-06,Unknown,2,2009-02-06,4,SUV,Grey,Toyota,Gboko,Benue,Car Classic,1
ID_TAEYSOJ,2009-02-06,2010-02-06,Male,34,2009-02-06,1,Saloon,Black,Honda,Ibadan-South-West,Oyo,Car Classic,0
ID_YLXSS5R,2009-02-06,2010-02-06,Male,32,2009-02-06,2,Saloon,Grey,Toyota,Gboko,Benue,Car Classic,0
ID_ED2LQKE,2009-02-06,2010-02-06,Entity,20,2009-02-06,1,Saloon,Black,Toyota,Tarauni,Kano,Muuve,1
ID_RBJVL33,2009-02-06,2010-02-06,Male,50,2009-02-06,3,SUV,Grey,Jeep,Bwari,Abuja,Car Classic,1
ID_KTU3341,2009-02-06,2010-02-06,Male,34,2009-02-06,4,Saloon,Blue,Toyota,Abeokuta,Ogun,CarFlex,1
ID_3DPTGGE,2009-02-07,2010-02-07,Unknown,30,2009-02-07,2,Saloon,Black,Toyota,Makurdi,Benue,CarSafe,0
ID_4O1N9WW,2009-02-07,2010-02-07,Male,48,2009-02-07,3,Saloon,White,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_7W2XAL5,2009-02-07,2010-02-07,Male,35,2009-02-07,3,Saloon,Ash,Toyota,Kano Municipal,Kano,Car Classic,0
ID_BWGM2RU,2009-02-07,2010-02-07,Male,49,2009-02-07,5,Saloon,Black,Toyota,Enugu-East,Enugu,Car Classic,0
ID_EX9ZD0K,2009-02-07,2010-02-07,Female,36,2009-02-07,2,Saloon,Gold,Honda,Ado-Odo/Ota,Ogun,Car Classic,0
ID_FGA2VSL,2009-02-07,2010-02-07,Male,27,2009-02-07,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_JN3DF2A,2009-02-07,2010-02-07,Male,52,2009-02-07,1,SUV,Black,Mercedes,Kano Municipal,Kano,Customized Motor,1
ID_OSM5W8I,2009-02-07,2010-02-07,Male,51,2009-02-07,2,Saloon,Unknown,Ford,Enugu-East,Enugu,CVTP,1
ID_IWK6YVV,2009-02-07,2010-02-07,Female,44,2009-02-07,5,SUV,Black,Hyundai,Kano Municipal,Kano,Car Classic,1
ID_4JCN3L7,2009-02-07,2010-02-07,Female,53,2009-02-07,2,Saloon,Black,Honda,Kano Municipal,Kano,Car Classic,1
ID_1OSJDFJ,2009-02-08,2010-02-08,Entity,57,2009-02-08,1,Saloon,Unknown,Ford,Effurun,Delta,Car Classic,0
ID_5097LR3,2009-02-08,2010-02-08,Male,38,2009-02-08,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_7E18V8R,2009-02-08,2010-02-08,Male,50,2009-02-08,4,SUV,Blue,Toyota,Ikeja,Lagos,Car Classic,0
ID_COV12TJ,2009-02-08,2010-02-08,Female,46,2009-02-08,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_ELUL6NY,2009-02-08,2010-02-08,Male,35,2009-02-08,5,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_J3HL4WF,2009-02-08,2010-02-08,Male,33,2009-02-08,5,Saloon,Silver,Toyota,Otukpo,Benue,Car Classic,0
ID_LB4ACKO,2009-02-08,2010-02-08,Female,68,2009-02-08,4,SUV,Black,Mercedes,Nasarawa,Kano,Car Classic,0
ID_O18JOCH,2009-02-08,2010-02-08,Male,40,2009-02-08,2,Saloon,Unknown,Toyota,Kano Municipal,Kano,Muuve,0
ID_B5YZWH4,2009-02-08,2010-02-08,Male,38,2009-02-08,5,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,1
ID_8NCK8VL,2009-02-09,2010-02-09,Male,36,2009-02-09,5,Saloon,Wine,Toyota,Kano Municipal,Kano,Car Classic,0
ID_9G6SWT9,2009-02-09,2010-02-09,Male,30,2009-02-09,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_CG55D00,2009-02-09,2010-02-09,Female,41,2009-02-09,4,Saloon,Silver,Renault,Kano Municipal,Kano,CarSafe,0
ID_KLLFRUQ,2009-02-09,2010-02-09,Female,40,2009-02-09,1,Saloon,Black,Toyota,Effurun,Delta,CarSafe,0
ID_Y2NCZT0,2009-02-09,2010-02-09,Male,27,2009-02-09,1,Saloon,Red,Lexus,Kano Municipal,Kano,Car Classic,0
ID_EU5V3PQ,2009-02-09,2010-02-09,Male,36,2009-02-09,5,SUV,Black,Toyota,Asaba,Delta,Car Classic,1
ID_RXLQKGQ,2009-02-09,2010-02-09,Female,39,2009-02-09,2,Saloon,Black,Toyota,Otukpo,Benue,Car Classic,0
ID_VQ53O0I,2009-02-09,2010-02-09,Male,36,2009-02-09,3,Saloon,Blue,Toyota,Makurdi,Benue,Car Plus,1
ID_ZVLSKVS,2009-02-09,2010-02-09,Female,32,2009-02-09,4,Saloon,Blue,Toyota,Ikeja,Lagos,Car Classic,1
ID_4D8UKK9,2009-02-10,2010-02-10,Male,33,2009-02-10,3,Saloon,White,Kia,Kano Municipal,Kano,CarSafe,0
ID_9YBVPHK,2009-02-10,2010-02-10,Male,46,2009-02-10,3,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_C1XIIUB,2009-02-10,2010-02-10,Female,46,2009-02-10,5,Saloon,Ash,Toyota,Kano Municipal,Kano,Car Classic,0
ID_H26IAUO,2009-02-10,2010-02-10,Female,47,2009-02-10,2,SUV,Black,Toyota,Gboko,Benue,Car Classic,0
ID_NKHJ3T6,2009-02-10,2010-02-10,Male,61,2009-02-10,4,Saloon,Gold,Toyota,Kano Municipal,Kano,Car Classic,0
ID_XX00JCF,2009-02-10,2010-02-10,Male,36,2009-02-10,5,Saloon,Red,Toyota,Port Harcourt,Rivers,Car Plus,1
ID_P06QSST,2009-02-10,2010-02-10,Male,40,2009-02-10,4,SUV,Black,Hyundai,Makurdi,Benue,Car Classic,1
ID_QAVX4VV,2009-02-10,2010-02-10,Male,31,2009-02-10,3,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_HDKVMMZ,2009-02-11,2010-02-11,Male,35,2009-02-11,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_IVUY789,2009-02-11,2010-02-11,Female,50,2009-02-11,2,SUV,Red,Kia,Kano Municipal,Kano,Car Classic,1
ID_DSGRENU,2009-02-12,2010-02-12,Female,41,2009-02-12,1,Saloon,Black,Honda,Warri South,Delta,Car Classic,0
ID_JYDRUSG,2009-02-12,2010-02-12,Male,43,2009-02-12,2,Saloon,Grey,Mitsubishi,Kano Municipal,Kano,Car Classic,0
ID_Q4WDPBJ,2009-02-12,2010-02-12,Male,33,2009-02-12,2,Saloon,Black,Toyota,Kaduna-South,Kaduna,Car Classic,0
ID_SCI11OX,2009-02-12,2010-02-12,Male,40,2009-02-12,1,Saloon,Red,Iveco,Ibadan-North,Oyo,CVTP,0
ID_SGEYONG,2009-02-12,2010-02-12,Male,38,2009-02-12,3,SUV,Black,Land Rover,Kano Municipal,Kano,Car Classic,0
ID_OW5P1HH,2009-02-12,2010-02-12,Male,37,2009-02-12,2,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_0ILP3VL,2009-02-12,2010-02-12,Male,47,2009-02-12,3,Saloon,Black,Nissan,Makurdi,Benue,Car Classic,1
ID_06WKCVO,2009-02-13,2010-02-13,Male,54,2009-02-13,5,SUV,White,Honda,Kano Municipal,Kano,Car Plus,0
ID_3WDR2F8,2009-02-13,2010-02-13,Female,32,2009-02-13,1,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_CLIZ966,2009-02-13,2010-02-13,Female,30,2009-02-13,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Plus,1
ID_EQVQZSS,2009-02-13,2010-02-13,Female,37,2009-02-13,3,SUV,Silver,Honda,Kano Municipal,Kano,Car Classic,0
ID_H9LX1ML,2009-02-13,2010-02-13,Male,40,2009-02-13,5,Saloon,Black,Hyundai,Kano Municipal,Kano,Customized Motor,0
ID_O62J7T5,2009-02-13,2010-02-13,Male,49,2009-02-13,4,Saloon,Red,Toyota,Kano Municipal,Kano,Car Plus,0
ID_UZP8QVM,2009-02-13,2010-02-13,Female,27,2009-02-13,2,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_8JCFFH9,2009-02-13,2010-02-13,Male,40,2009-02-13,1,Saloon,Black,Toyota,Port Harcourt,Rivers,Car Plus,0
